model_source,model_eval,dataset,data_idx,cliff_position,taxonomy_type,cliff_token_id,cliff_token_str,source_rank,source_prob,source_logprob,eval_rank,eval_prob,eval_logprob,delta_rank,delta_prob
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,667,DF,4937,lt,15,3.7146882874267083e-06,-12.503215789794922,21,0.0,-1000000000.0,6,-3.7146882874267083e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,667,DF,1658,fr,16,2.398383018916004e-06,-12.940715789794922,10,2.257421195048732e-06,-13.001287460327148,-6,-1.4096182386727207e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,667,DF,2414,left,17,1.8678625732369441e-06,-13.190715789794922,14,1.0663302679896712e-06,-13.751287460327148,-3,-8.015323052472729e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,667,DF,51953,cdot,18,1.7546945008391778e-06,-13.253215789794922,16,9.410331586330865e-07,-13.876287460327148,-2,-8.136613422060914e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,667,DF,13536,bf,19,1.4546928347067015e-06,-13.440715789794922,21,0.0,-1000000000.0,2,-1.4546928347067015e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,667,DF,46773,underline,20,1.3665574513046395e-06,-13.503215789794922,21,0.0,-1000000000.0,1,-1.3665574513046395e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,90,{,1,0.9994975470083918,-0.0005025792634114623,1,0.9997970277870544,-0.0002029928145930171,0,0.0002994807786625975
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,36802,{\,2,0.0002958959793953321,-8.125502586364746,3,3.535031931771992e-05,-10.250203132629395,1,-0.0002605456600776122
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,314, {,3,8.477561746840662e-05,-9.375502586364746,4,1.4736205507064919e-05,-11.125203132629395,1,-7.00394119613417e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,20597,{-,4,3.5339735117372616e-05,-10.250502586364746,2,0.0001398132250813237,-8.875203132629395,-2,0.00010447348996395109
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,6390,{},5,3.118720677924139e-05,-10.375502586364746,9,5.713846949819016e-07,-14.375203132629395,4,-3.061582208425949e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,18,3,6,1.3000762006125834e-05,-11.250502586364746,7,1.7599887646971433e-06,-13.250203132629395,1,-1.1240773241428692e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,6226,){,7,5.419523907233232e-06,-12.125502586364746,21,0.0,-1000000000.0,14,-5.419523907233232e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,15523,}{,8,3.499107624645868e-06,-12.563002586364746,21,0.0,-1000000000.0,13,-3.499107624645868e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,97165,{(,10,2.5600018255572767e-06,-12.875502586364746,6,2.259870306955993e-06,-13.000203132629395,-4,-3.001315186012838e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,13,.,11,2.4048991557548504e-06,-12.938002586364746,21,0.0,-1000000000.0,10,-2.4048991557548504e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,3052,{{,11,2.4048991557548504e-06,-12.938002586364746,8,1.3706806281430098e-06,-13.500203132629395,-3,-1.0342185276118407e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,1958,34,13,1.993731426408233e-06,-13.125502586364746,11,3.4656233599707456e-07,-14.875203132629395,-2,-1.6471690904111585e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,46440,{x,15,1.652861406323769e-06,-13.313002586364746,5,2.560768542458837e-06,-12.875203132629395,-10,9.07907136135068e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,1987,38,16,1.4586450714823446e-06,-13.438002586364746,21,0.0,-1000000000.0,5,-1.4586450714823446e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,85486,{s,17,6.890151440887862e-07,-14.188002586364746,19,1.125124247750823e-07,-16.000202178955078,2,-5.765027193137039e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,843,32,18,6.472698268333149e-07,-14.250502586364746,11,3.4656233599707456e-07,-14.875203132629395,-7,-3.007074908362403e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,7148,{$,18,6.472698268333149e-07,-14.250502586364746,14,2.3818857796354396e-07,-15.250203132629395,-4,-4.090812488697709e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,716,DF,2970,58,20,5.040942479962783e-07,-14.500502586364746,21,0.0,-1000000000.0,1,-5.040942479962783e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,23,8,1,0.9866095228500238,-0.013480938039720058,1,0.9975276473511373,-0.0024754139594733715,0,0.010918124501113513
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,19,4,3,0.0001771557727953797,-8.638481140136719,7,2.424074316707558e-05,-10.62747573852539,4,-0.00015291502962830415
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,20,5,4,0.00012175726331819385,-9.013481140136719,9,1.470275394505086e-05,-11.12747573852539,5,-0.00010705450937314298
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,17,2,5,0.00010745040774548304,-9.138481140136719,3,5.131765368740258e-05,-9.87747573852539,-2,-5.6132754058080466e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,1187,24,6,8.368246169352395e-05,-9.388481140136719,8,1.6660402888656562e-05,-11.00247573852539,2,-6.702205880486738e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,21,6,8,3.952879595505192e-05,-10.138481140136719,6,2.746836062096193e-05,-10.50247573852539,-2,-1.206043533408999e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,22,7,8,3.952879595505192e-05,-10.138481140136719,12,7.869817079791143e-06,-11.75247573852539,4,-3.165897887526078e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,508,20,10,3.713386727746426e-05,-10.200981140136719,18,1.989801369511683e-06,-13.12747573852539,8,-3.514406590795258e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,717,12,11,2.5521708859848093e-05,-10.575981140136719,14,3.7174383646833015e-06,-12.50247573852539,3,-2.180427049516479e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,845,16,12,2.2522829017481767e-05,-10.700981140136719,10,1.1450516285711798e-05,-11.37747573852539,-2,-1.107231273176997e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,972,18,12,2.2522829017481767e-05,-10.700981140136719,13,4.212409532312155e-06,-12.37747573852539,1,-1.8310419485169612e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,24,9,14,2.1158239790536775e-05,-10.763481140136719,11,1.0105045155135128e-05,-11.50247573852539,-3,-1.1053194635401647e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,1691,21,15,1.454183136612447e-05,-11.138481140136719,21,0.0,-1000000000.0,6,-1.454183136612447e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,843,32,16,1.2055601634186256e-05,-11.325981140136719,19,1.8692453989234188e-06,-13.18997573852539,3,-1.0186356235262836e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,1544,27,17,1.1325189655230056e-05,-11.388481140136719,21,0.0,-1000000000.0,4,-1.1325189655230056e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,1591,28,18,9.388911993101164e-06,-11.575981140136719,21,0.0,-1000000000.0,3,-9.388911993101164e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,724,AG,975,14,19,7.783681430314043e-06,-11.763481140136719,21,0.0,-1000000000.0,2,-7.783681430314043e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,90,{,1,0.9996322554043741,-0.0003678122302517295,1,0.99969849142047,-0.00030155404238030314,0,6.623601609589969e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,36802,{\,2,0.00023047500990892327,-8.375368118286133,3,6.603660416709636e-05,-9.625301361083984,1,-0.0001644384057418269
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,314, {,3,4.005055133865401e-05,-10.125368118286133,4,1.4734758063462678e-05,-11.125301361083984,1,-2.531579327519133e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,6390,{},4,3.1191400744985244e-05,-10.375368118286133,9,7.336004070895509e-07,-14.125301361083984,5,-3.0457800337895695e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,20597,{-,5,2.429188732528851e-05,-10.625368118286133,2,0.00020340706080082088,-8.500301361083984,-3,0.00017911517347553237
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,18,3,6,7.886421156945937e-06,-11.750368118286133,7,1.5530320739956442e-06,-13.375301361083984,1,-6.333389082950293e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,6226,){,7,4.22129705436927e-06,-12.375368118286133,21,0.0,-1000000000.0,14,-4.22129705436927e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,15523,}{,8,3.4995781745612776e-06,-12.562868118286133,21,0.0,-1000000000.0,13,-3.4995781745612776e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,3052,{{,9,2.2594974915247014e-06,-13.000368118286133,7,1.5530320739956442e-06,-13.375301361083984,-2,-7.064654175290571e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,97165,{(,10,2.122601458932585e-06,-13.062868118286133,6,3.287768926448795e-06,-12.625301361083984,-4,1.16516746751621e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,220, ,11,1.9939995376682122e-06,-13.125368118286133,16,2.698765078032466e-07,-15.125301361083984,5,-1.7241230298649656e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,46440,{x,12,1.8731892129295498e-06,-13.187868118286133,5,4.783675561231498e-06,-12.250301361083984,-7,2.910486348301948e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,13,.,13,1.5529284013800228e-06,-13.375368118286133,21,0.0,-1000000000.0,8,-1.5529284013800228e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,1758,35,14,1.3704545041535175e-06,-13.500368118286133,21,0.0,-1000000000.0,7,-1.3704545041535175e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,1958,34,15,1.287422863193379e-06,-13.562868118286133,10,3.465282953862962e-07,-14.875301361083984,-5,-9.408945678070829e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,1987,38,16,9.418986877755105e-07,-13.875368118286133,21,0.0,-1000000000.0,5,-9.418986877755105e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,85486,{s,17,7.335514356134962e-07,-14.125368118286133,21,0.0,-1000000000.0,4,-7.335514356134962e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,843,32,18,5.041620371388821e-07,-14.500368118286133,10,3.465282953862962e-07,-14.875301361083984,-8,-1.576337417525859e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,7148,{$,19,4.449214361758032e-07,-14.625368118286133,10,3.465282953862962e-07,-14.875301361083984,-9,-9.8393140789507e-08
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,743,DF,2970,58,20,3.688528258923834e-07,-14.812868118286133,21,0.0,-1000000000.0,1,-3.688528258923834e-07
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2486.json_path_0,760,SS,11,",",2,0.3387960249560646,-1.0823570489883423,2,0.4150782359455827,-0.8792882561683655,0,0.0762822109895181
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,12,SS,1176, first,4,0.1126484510625608,-2.183483362197876,2,0.17582265010181314,-1.7382794618606567,-2,0.06317419903925234
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,26,SS,649, can,2,0.40630042816252987,-0.9006624221801758,2,0.2687862781133418,-1.3138387203216553,0,-0.13751415004918804
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,26,SS,11263, follows,11,7.295538834546774e-05,-9.525662422180176,7,2.9273175923975988e-05,-10.438838958740234,-4,-4.368221242149175e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,26,SS,53291, resembles,15,3.44616852966306e-05,-10.275662422180176,21,0.0,-1000000000.0,6,-3.44616852966306e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,26,SS,5829, uses,17,2.3685146833442697e-05,-10.650662422180176,21,0.0,-1000000000.0,4,-2.3685146833442697e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,66,SS,2949, within,3,0.20190715149076927,-1.5999473333358765,5,0.041711711307887436,-3.176973342895508,2,-0.16019544018288184
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,66,SS,439, as,14,7.675078253079191e-05,-9.474946975708008,20,0.00013275923374029926,-8.926973342895508,6,5.600845120950735e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,66,SS,323, and,16,5.2749989972230724e-05,-9.849946975708008,17,0.00031847284586560703,-8.051973342895508,1,0.00026572285589337633
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,66,SS,311, to,19,4.108173349738204e-05,-10.099946975708008,21,0.0,-1000000000.0,2,-4.108173349738204e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,89,SS,26101,"$
",2,0.09176732132978958,-2.3884990215301514,2,0.22127564752841686,-1.5083460807800293,0,0.1295083261986273
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,89,SS,47481, =$,6,5.7513016610304417e-05,-9.76349925994873,16,3.6956778949505146e-06,-12.508346557617188,10,-5.3817338715353904e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2593.json_path_0,89,SS,198,"
",11,8.819906755425053e-06,-11.63849925994873,21,0.0,-1000000000.0,10,-8.819906755425053e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2780.json_path_0,8,DF,18,3,1,0.999177774906028,-0.0008225633064284921,1,0.9985520378112179,-0.0014490114990621805,0,-0.0006257370948100638
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2780.json_path_0,8,DF,17,2,3,0.0002610436244987756,-8.250823020935059,3,0.00043011880010372465,-7.751449108123779,0,0.00016907517560494907
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2780.json_path_0,361,SS,791,The,2,0.2849272776384382,-1.255521297454834,3,0.18158488698341904,-1.7060320377349854,1,-0.10334239065501918
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2780.json_path_0,361,SS,12834,Since,4,0.06357586909012085,-2.755521297454834,6,0.01913890628020614,-3.9560320377349854,2,-0.04443696280991471
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2780.json_path_0,361,SS,11458,However,12,0.0013194750677104719,-6.630521297454834,16,0.0005100346979743322,-7.581031799316406,4,-0.0008094403697361396
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2780.json_path_0,361,SS,2746,If,17,0.00042837083635003027,-7.755521297454834,13,0.0006548975155916982,-7.331031799316406,-4,0.00022652667924166796
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/2780.json_path_0,361,SS,2170,As,18,0.00010830905747148738,-9.130521774291992,21,0.0,-1000000000.0,3,-0.00010830905747148738
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/694.json_path_0,281,SS,555, by,2,0.330991854913078,-1.1056615114212036,1,0.6744407658203244,-0.3938714265823364,-1,0.34344891090724644
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/694.json_path_0,281,SS,1555, through,6,0.0032449303520604234,-5.730661392211914,5,0.02307809667017385,-3.768871307373047,-1,0.019833166318113427
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/694.json_path_0,281,SS,9,*,11,0.0005638843434995811,-7.480661392211914,13,0.0006968981338065717,-7.268871307373047,2,0.0001330137903069906
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/694.json_path_0,281,SS,33,B,13,0.00030182553922107874,-8.105661392211914,7,0.004544346675848266,-5.393871307373047,-6,0.004242521136627187
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/694.json_path_0,281,SS,389, on,15,0.00016155556928698913,-8.730661392211914,21,0.0,-1000000000.0,6,-0.00016155556928698913
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/694.json_path_0,281,SS,11,",",17,0.00012581960387025374,-8.980661392211914,21,0.0,-1000000000.0,4,-0.00012581960387025374
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/694.json_path_0,281,SS,304, in,20,3.83728111464787e-05,-10.168161392211914,13,0.0006968981338065717,-7.268871307373047,-7,0.000658525322660093
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,79205,)t,2,0.04581022772548112,-3.0832479000091553,4,0.0002149552357902592,-8.445080757141113,2,-0.04559527248969086
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,12,-,3,0.02452044793312128,-3.7082479000091553,1,0.4990341755316349,-0.6950806975364685,-2,0.4745137275985136
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,8,),4,0.00702522762894437,-4.958247661590576,12,3.296445305775898e-05,-10.320080757141113,8,-0.006992263175886611
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,36193,+b,6,0.0004218977121451958,-7.770747661590576,5,0.00016740730595875232,-8.695080757141113,-1,-0.0002544904061864435
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,42801,+t,7,0.00016521743917629418,-8.708248138427734,21,0.0,-1000000000.0,14,-0.00016521743917629418
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,10929,)\,8,0.00012867147100755012,-8.958248138427734,21,0.0,-1000000000.0,13,-0.00012867147100755012
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,2432,)(,9,0.0001002094423796296,-9.208248138427734,8,0.00010153766372387672,-9.195080757141113,-1,1.3282213442471284e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,883, ),10,5.709761914377602e-05,-9.770748138427734,21,0.0,-1000000000.0,11,-5.709761914377602e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,55208,)a,11,4.44676705006856e-05,-10.020748138427734,19,1.0701991020319948e-05,-11.445080757141113,8,-3.376567948036565e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,13666,+(,12,3.924258148200743e-05,-10.145748138427734,21,0.0,-1000000000.0,9,-3.924258148200743e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,42815,+\,13,3.253324272115112e-05,-10.333248138427734,14,1.878257917895982e-05,-10.882580757141113,1,-1.3750663542191301e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,80826,+B,14,2.8710485932448703e-05,-10.458248138427734,21,0.0,-1000000000.0,7,-2.8710485932448703e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,51824,)x,15,2.3801828835108736e-05,-10.645748138427734,21,0.0,-1000000000.0,6,-2.3801828835108736e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,57939,+a,16,2.2359748926551604e-05,-10.708248138427734,9,6.555764296025184e-05,-9.632580757141113,-7,4.3197894033700235e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,50238,+c,17,2.100504022283217e-05,-10.770748138427734,17,1.2126944569410615e-05,-11.320080757141113,0,-8.878095653421553e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,1481,-b,18,1.8536882935314227e-05,-10.895748138427734,19,1.0701991020319948e-05,-11.445080757141113,1,-7.834891914994279e-06
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,14,/,19,1.635874177398805e-05,-11.020748138427734,21,0.0,-1000000000.0,2,-1.635874177398805e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/algebra/893.json_path_0,93,SS,2442,-t,20,1.196831115175197e-05,-11.333248138427734,21,0.0,-1000000000.0,1,-1.196831115175197e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,12463,216,1,0.5405418404747797,-0.6151832342147827,4,0.014767241668533071,-4.215343952178955,3,-0.5257745988062467
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,914,25,3,0.020959079165793548,-3.8651833534240723,2,0.3808521368696898,-0.9653440713882446,-1,0.35989305770389624
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,59,\,5,0.001043491107354836,-6.865183353424072,18,0.001212169012040318,-6.715343952178955,13,0.00016867790468548202
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,8929,144,7,0.0006329093497481951,-7.365183353424072,21,0.0,-1000000000.0,14,-0.0006329093497481951
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,1187,24,11,0.00012462729973822752,-8.990182876586914,15,0.0015564558207810373,-6.465343952178955,4,0.0014318285210428098
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,20758,576,12,8.565500695475271e-05,-9.365182876586914,19,0.0010697353985346099,-6.840343952178955,7,0.000984080391579857
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,17,2,14,6.670818649034804e-05,-9.615182876586914,9,0.004794221443766295,-5.340343952178955,-5,0.004727513257275947
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,5332,72,14,6.670818649034804e-05,-9.615182876586914,21,0.0,-1000000000.0,7,-6.670818649034804e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,19,4,16,5.88697679547677e-05,-9.740182876586914,11,0.002264629856468935,-6.090343952178955,-5,0.0022057600885141675
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,4146,256,16,5.88697679547677e-05,-9.740182876586914,12,0.0019985288338344323,-6.215343952178955,-4,0.0019396590658796646
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,845,16,18,5.195238787595637e-05,-9.865182876586914,15,0.0015564558207810373,-6.465343952178955,-3,0.0015045034329050808
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/10.json_path_0,392,AG,9795,136,18,5.195238787595637e-05,-9.865182876586914,21,0.0,-1000000000.0,3,-5.195238787595637e-05
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/1009.json_path_0,67,AG,1139, into,1,0.9740731611431575,-0.026268864050507545,1,0.9647570605691805,-0.03587896004319191,0,-0.009316100573976915
Llama-3.1-8B-Instruct,Llama-3.2-1B-Instruct,math500,test/counting_and_probability/1009.json_path_0,67,AG,323, and,3,0.005792050187047812,-5.15126895904541,2,0.033012173331230105,-3.410878896713257,-1,0.027220123144182293
